4.74	292.38
4.3	305.5
7.95	279.68
9.1	314.5
13.74	294.32
14.5	306.17
15.74	275.03
16.74	320.88
22.14	288.21
20.5	302.7
22.5	310.06
24.74	270.85
25.5	280.5
25.39	323.24
31.5	311.83
33.5	265.5
33.5	278
34.64	320.46
37.14	327.64
42.5	265.5
42.5	278
43.5	312.5
45.5	325.08
51.5	266.06
51.5	278.42
52.5	312.5
54.5	324.92
60.5	266.5
60.5	278.81
61.94	315.5
63.8	327.15
69.5	266.61
68.73	277.96
70.74	312.09
73.21	325.61
74.1	283.53
78.5	267.5
78.5	294.5
79.5	303.5
79.5	312.5
81.5	324.75
82.5	276.5
82.5	285.5
87.5	267.5
87.5	294.5
88.5	303.5
88.5	312.5
90.5	324.75
91.9	275.8
91.5	285.61
96.63	268.13
97.21	292.07
97.9	303.4
97.5	313.28
99.5	325.5
100.5	277.5
105.5	268.5
105.5	286.5
106.5	295.5
106.5	304.5
106.5	313.5
108.5	325.5
109.5	277.5
114.5	268.61
114.9	285.8
115.9	294.9
115.5	304.72
115.5	313.72
117.85	324.7
119.33	275.17
124.5	287.5
124.5	296.5
124.5	305.5
126.5	314.5
126.5	326.25
127.5	269.5
127.5	278.5
133.5	287.5
133.5	296.5
133.5	305.5
135.5	314.5
135.5	326.19
136.5	269.5
136.5	278.5
142.5	287.5
142.5	296.5
142.5	305.5
144.5	314.5
144.5	326
145.5	269.5
145.5	278.5
151.5	287.5
151.5	296.5
151.5	305.5
153.5	314.5
153.5	326
154.5	269.5
154.5	278.5
160.5	287.5
160.5	296.5
160.5	305.5
163.14	313.23
162.06	325.81
163.5	269.83
163.5	278.83
170.25	290.25
169.5	300.17
171.5	309.17
171.5	318.17
171.5	325.83
172.5	272.25
172.5	279.5
178.5	288.5
178.5	297.5
180.5	306.5
180.5	315.5
180.5	324.44
181.5	270.5
181.5	279.5
188.1	285.7
187.5	298.17
190.14	305.77
189.5	316.39
189.5	324.44
190.5	271.5
196.5	280.5
196.5	289.5
198.5	298.5
198.5	307.5
198.5	320.5
199.5	271.5
205.5	280.5
205.5	289.5
207.9	297.8
207.5	307.61
207.26	320.32
208.5	271.72
215.1	277.83
214.88	290.38
215.74	321.32
216.5	299.5
216.5	308.5
223.5	272.5
223.5	281.5
223.5	290.5
224.71	320.47
226.14	298.23
225.13	308.63
232.5	273.5
232.5	282.5
233.5	321.75
234.5	291.5
234.5	300.5
234.5	309.5
241.5	273.5
241.5	282.5
242.5	321.75
243.5	291.5
243.5	300.5
243.5	309.5
250.5	274.17
250.5	283.17
251.78	319.02
253.14	290.77
252.5	301.39
252.5	310
259.5	274.5
260.5	322.5
261.5	283.5
261.5	292.5
261.5	301.5
261.5	310.5
268.5	274.5
269.5	322.36
270.5	283.5
270.5	292.5
270.5	301.5
270.5	310.5
277.5	274.83
278.95	320.57
280.14	282.5
279.5	293.06
279.5	302.06
278.3	310.7
287.5	323
288.5	275.5
288.5	284.5
288.5	293.5
288.5	302.5
288.5	311.5
296.5	323
297.5	275.5
297.5	284.5
297.5	293.5
297.5	302.5
297.5	311.5
305.88	319.15
306.5	275.94
306.5	284.94
306.5	293.94
306.5	302.94
305.5	311.67
314.5	321
315.5	276.5
315.5	285.5
315.5	294.5
315.5	303.5
315.5	312.5
323.5	321
324.5	276.61
324.5	285.61
324.5	294.61
324.5	303.61
324.5	312.61
332.74	317.74
333.5	277.61
333.5	286.61
333.5	295.61
333.5	304.61
341.5	318.25
342.5	278.5
342.5	287.5
342.5	296.5
342.5	305.5
350.5	318.25
351.5	278.5
351.5	287.5
351.5	296.5
351.5	305.5
359.65	315.1
360.5	279.5
360.5	288.5
360.5	297.5
369.1	309.03
367.75	320.83
369.94	282.06
369.5	294.28
368.5	299.5
375.83	326.07
378.21	311.71
378.94	275.69
378.5	288.17
378.5	297.17
377.5	302.83
384.32	325.12
387	310.25
387	337.07
387.5	266.19
387.5	278.72
387.5	287.72
387.5	296.72
388.5	302.83
393.94	322.13
394.03	346.27
395.74	257.85
396.14	308.95
396.74	274.97
396.5	287.94
396.5	296.94
396.5	302.5
397.25	335.58
403.1	323.17
402.5	350.92
404.74	250.68
404.5	263.61
405.14	310.86
405.74	277.03
405.5	289.94
405.5	298.94
405.5	304.5
406.25	337.75
408.81	358.15
412.1	327.03
413.74	245.97
413.5	258.83
413.5	267.83
414.14	315.23
415.1	280.77
414.5	292.39
414.5	301.39
413.25	307
415.1	343.77
414.5	355.39
417.7	363.6
421.1	332.57
422.94	242.31
422.5	254.5
422.5	263.5
422.5	272.5
423.14	320.95
423.9	281.4
423.5	291.28
423.5	300.28
423.5	309.28
423.5	315
423.74	350.44
427.1	365.87
430.27	338.65
432.1	240.3
431.5	251.83
431.5	260.83
431.5	269.83
432.14	328.41
432.9	279
432.5	288.72
432.5	297.72
432.5	306.72
432.5	315.72
431.5	321.17
433.25	349.92
432.75	360.5
436.25	367.38
440.74	239.21
440.5	252.06
440.5	261.06
440.5	270.06
440.74	338.21
442.1	283.3
441.5	294.83
441.5	303.83
441.5	312.83
441.5	321.83
440.25	327.5
442.1	355.3
445.25	366.63
449.9	235.2
449.5	244.39
449.5	253.39
449.5	262.39
449.5	271.39
449.9	343.2
450.9	281
450.5	290.28
450.5	299.28
450.5	308.28
450.5	317.28
450.5	326.28
450.13	334.5
450.9	353
454.25	363.58
453	370.5
458.5	233.5
458.5	242.5
458.5	251.5
458.5	260.5
458.5	269.5
459.5	278.5
459.5	287.5
459.5	296.5
459.5	305.5
459.5	314.5
459.5	323.5
459.5	332.5
459.5	341.5
459.5	350.5
462.5	359.5
462.5	371
467.5	233.5
467.5	242.5
467.5	251.5
467.5	260.5
467.5	269.5
468.5	278.5
468.5	287.5
468.5	296.5
468.5	305.5
468.5	314.5
468.5	323.5
468.5	332.5
468.5	341.5
468.5	350.5
471.5	359.5
471.5	371
476.5	233.5
476.5	242.5
476.5	251.5
476.5	260.5
476.5	269.5
477.9	277.8
477.5	287.61
477.5	296.61
477.5	305.61
477.5	314.61
477.5	323.61
477.5	332.61
477.5	341.61
477.5	350.61
481.25	357.83
479.79	370.5
485.5	234.5
485.5	243.5
485.5	252.5
485.5	261.5
486.5	270.5
486.5	279.5
486.5	288.5
486.5	297.5
486.5	306.5
486.5	315.5
486.5	324.5
486.5	333.5
486.5	342.5
490.14	350.23
489.5	360.72
489.5	369.06
494.5	235.39
494.5	244.39
494.5	253.39
494.5	262.39
495.9	270.8
495.5	280.61
495.5	289.61
495.5	298.61
495.5	307.61
495.5	316.61
495.5	325.61
495.5	334.61
496.21	343.64
499.25	350.92
498.5	365.67
503.5	236.83
503.5	245.83
503.5	254.83
504.9	263.1
504.5	272.94
504.5	281.94
504.5	290.94
504.5	299.94
504.5	308.94
504.5	317.94
504.5	326.94
504.5	335.94
508.25	343.08
507.5	354.28
507.5	366.31
512.5	238.06
512.5	247.06
513.9	255.3
513.5	265.17
513.5	274.17
513.5	283.17
513.5	292.17
513.5	301.17
513.5	310.17
513.5	319.17
513.5	328.17
517.25	335.75
516.5	346.83
516.5	355.83
515.86	365.45
521.5	240.28
522.9	248.8
522.5	258.61
522.5	267.61
522.5	276.61
522.5	285.61
522.5	294.61
522.5	303.61
522.5	312.61
522.5	321.61
526.25	329.08
525.5	340.28
525.5	349.28
525.5	361.58
531.5	242.61
531.5	251.61
531.5	260.61
531.5	269.61
531.5	278.61
531.5	287.61
531.5	296.61
531.5	305.61
531.5	314.61
535.25	322.75
534.5	333.72
534.5	342.72
534.5	351.72
533.86	361
540.5	245.83
540.5	254.83
540.5	263.83
540.5	272.83
540.5	281.83
540.5	290.83
540.5	299.83
540.5	308.83
544.25	316.67
543.5	327.72
543.5	336.72
543.5	345.72
543.26	357.41
549.5	248.83
549.5	257.83
549.5	266.83
549.5	275.83
549.5	284.83
549.5	293.83
549.5	302.83
553.25	311.25
552.5	322.17
552.5	331.17
552.5	340.17
552.14	350.32
553.07	356.14
558.5	252.5
558.5	261.5
558.5	270.5
558.5	279.5
558.5	288.5
558.5	297.5
562.25	305.83
561.5	316.72
561.5	325.72
561.5	334.72
561.5	343.72
561.1	351.7
567.5	256.61
567.5	265.61
567.5	274.61
567.5	283.61
567.5	292.61
571.25	301.5
570.5	312.28
570.5	321.28
570.5	330.28
570.5	339.28
569.86	347.55
576.5	262.5
576.5	271.5
576.5	280.5
576.5	289.5
580.25	299.33
579.5	309.94
579.5	318.94
579.5	327.94
579.5	336.61
578	342.92
585	270.13
585.5	278.72
585.5	287.72
589.08	297.67
588.5	308.39
588.5	317.39
588.8	326.55
586.07	335
592	279.5
594.21	288.36
596.67	301.25
596.21	312.93
594.25	321.25

